time,lat,lon,altitude_m,true_track_deg,onground,icao24,callsign,origin,destination,first_seen,last_seen,duration_hours
2026-05-24 12:54:37+00:00,55.4348,-4.2035,10668,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:54:43+00:00,55.4433,-4.2204,10972,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:54:49+00:00,55.4522,-4.2382,10668,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:55:34+00:00,55.5166,-4.3682,10972,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:56:20+00:00,55.5825,-4.5018,10668,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:56:26+00:00,55.5904,-4.5177,10972,311,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:56:32+00:00,55.5994,-4.5362,10668,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:56:38+00:00,55.6076,-4.5529,10972,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:56:50+00:00,55.6242,-4.5867,10668,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:57:16+00:00,55.6614,-4.6628,10972,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:57:23+00:00,55.6714,-4.6831,10668,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:57:29+00:00,55.6799,-4.7005,10972,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:58:23+00:00,55.7564,-4.8578,10668,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:59:03+00:00,55.8127,-4.9742,10972,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:59:25+00:00,55.8436,-5.0384,10668,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 12:59:37+00:00,55.8602,-5.0729,10972,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:00:24+00:00,55.926,-5.2102,10668,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:01:04+00:00,55.9816,-5.3267,10972,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:01:32+00:00,56.0205,-5.4089,10668,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:01:38+00:00,56.0287,-5.4261,10972,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:01:44+00:00,56.0371,-5.444,10668,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:02:03+00:00,56.0632,-5.499,10972,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:02:39+00:00,56.1132,-5.6052,10668,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:02:56+00:00,56.1366,-5.6552,10972,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:03:14+00:00,56.1614,-5.7081,10668,310,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:04:47+00:00,56.2885,-5.9813,10972,309,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:05:46+00:00,56.3689,-6.1557,11277,309,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:06:13+00:00,56.4049,-6.2342,11582,309,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:07:01+00:00,56.469,-6.3746,11277,309,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:07:32+00:00,56.5104,-6.466,11582,309,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:07:37+00:00,56.5167,-6.4799,11277,309,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:07:43+00:00,56.5244,-6.4967,11582,309,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:08:12+00:00,56.5625,-6.5811,11277,309,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:08:36+00:00,56.5938,-6.6506,11582,309,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:09:27+00:00,56.6606,-6.7995,11277,309,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:09:38+00:00,56.6748,-6.8314,11582,309,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:09:42+00:00,56.6793,-6.8415,11277,309,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:10:16+00:00,56.7246,-6.9432,11582,309,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:10:26+00:00,56.7372,-6.9714,11277,309,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:13:12+00:00,56.9553,-7.4679,10972,309,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:13:15+00:00,56.9605,-7.4797,11277,308,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:13:45+00:00,56.9999,-7.5704,10972,308,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:14:22+00:00,57.0478,-7.6814,11277,308,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:14:31+00:00,57.0598,-7.7095,10972,308,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:14:50+00:00,57.0844,-7.7666,11277,308,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 13:14:58+00:00,57.0949,-7.7912,10972,308,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:25:42+00:00,61.7234,-23.0811,11277,294,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:25:51+00:00,61.7314,-23.1179,11277,294,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:26:38+00:00,61.777,-23.3288,10972,294,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:27:10+00:00,61.8069,-23.4677,11277,294,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:27:18+00:00,61.8144,-23.5026,10972,294,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:27:21+00:00,61.8176,-23.5177,11277,293,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:31:34+00:00,62.0519,-24.6434,10972,293,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:32:37+00:00,62.1097,-24.9311,11277,293,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:33:03+00:00,62.1324,-25.0454,10972,293,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:33:36+00:00,62.1622,-25.1962,11277,292,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:33:53+00:00,62.1777,-25.2753,10972,292,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:34:16+00:00,62.1984,-25.3813,11277,292,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:34:29+00:00,62.2097,-25.439,10972,292,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:34:35+00:00,62.2147,-25.4648,11277,292,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:35:31+00:00,62.2652,-25.7264,10972,292,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:35:41+00:00,62.2733,-25.7686,11277,292,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:35:46+00:00,62.2783,-25.7947,10972,292,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:36:10+00:00,62.2992,-25.9042,11277,292,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:36:51+00:00,62.3348,-26.0924,10972,292,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:37:21+00:00,62.3607,-26.2304,11277,291,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:38:46+00:00,62.4339,-26.6262,10972,291,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:39:01+00:00,62.4467,-26.6962,11277,291,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:39:03+00:00,62.4491,-26.7093,10972,291,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:41:32+00:00,62.5739,-27.4055,11277,290,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 14:42:19+00:00,62.6128,-27.6277,10972,290,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:14:38+00:00,53.3246,-96.991,11582,225,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:14:51+00:00,53.3042,-97.0252,11277,225,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:15:07+00:00,53.2785,-97.0682,11582,225,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:15:13+00:00,53.2687,-97.0846,11277,224,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:15:28+00:00,53.2446,-97.1246,11582,225,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:15:42+00:00,53.2229,-97.1607,11277,225,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:15:49+00:00,53.2118,-97.1793,11582,225,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:16:25+00:00,53.1544,-97.2746,11277,224,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:16:32+00:00,53.1434,-97.2928,11582,225,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:16:38+00:00,53.1342,-97.3081,11277,225,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:17:11+00:00,53.0819,-97.3946,11582,224,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:18:05+00:00,52.9959,-97.5361,11277,224,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:18:11+00:00,52.9858,-97.5526,11582,224,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:18:28+00:00,52.9599,-97.5951,11277,224,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:19:03+00:00,52.9041,-97.686,11582,224,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:19:36+00:00,52.8515,-97.7716,11277,224,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:19:56+00:00,52.8199,-97.8229,11582,224,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:20:03+00:00,52.8089,-97.8406,11277,224,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:20:33+00:00,52.7615,-97.9173,11582,224,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:21:02+00:00,52.7156,-97.9912,11277,224,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:21:43+00:00,52.65,-98.0965,11582,224,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:22:04+00:00,52.617,-98.1491,11277,224,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:22:11+00:00,52.6059,-98.1669,11582,224,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:22:18+00:00,52.5941,-98.1857,11277,224,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:22:24+00:00,52.5849,-98.2004,11582,224,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:23:03+00:00,52.523,-98.299,11277,224,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:23:38+00:00,52.4677,-98.3866,11582,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:24:25+00:00,52.3932,-98.5042,11277,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:24:52+00:00,52.3503,-98.5715,11582,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:25:00+00:00,52.3375,-98.5916,11277,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:25:15+00:00,52.3137,-98.629,11582,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:25:42+00:00,52.2705,-98.6965,11277,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:26:03+00:00,52.2368,-98.7491,11582,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:26:16+00:00,52.217,-98.78,11277,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:26:37+00:00,52.183,-98.8329,11582,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:26:43+00:00,52.173,-98.8483,11277,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:26:57+00:00,52.1507,-98.8829,11582,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:27:07+00:00,52.1348,-98.9075,11277,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:27:15+00:00,52.1215,-98.928,11582,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:27:35+00:00,52.0892,-98.9777,11277,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:27:55+00:00,52.0567,-99.0279,11582,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:28:02+00:00,52.0453,-99.0454,11277,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:28:43+00:00,51.9795,-99.1466,11582,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:29:02+00:00,51.9486,-99.1938,11277,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:29:32+00:00,51.8994,-99.2689,11582,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:29:52+00:00,51.8669,-99.3182,11277,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:29:59+00:00,51.8553,-99.3359,11582,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:30:26+00:00,51.8111,-99.4034,11277,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:30:53+00:00,51.7672,-99.4696,11582,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:31:20+00:00,51.7224,-99.5372,11277,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:31:54+00:00,51.6676,-99.6197,11582,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:32:08+00:00,51.644,-99.6551,11277,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:32:22+00:00,51.6213,-99.6889,11582,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:32:29+00:00,51.6092,-99.7072,11277,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:32:50+00:00,51.5747,-99.7586,11582,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:32:56+00:00,51.565,-99.7731,11277,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:33:03+00:00,51.5533,-99.7906,11582,223,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:33:16+00:00,51.5317,-99.8228,11277,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:33:38+00:00,51.4957,-99.8762,11582,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:34:05+00:00,51.4519,-99.9414,11277,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:34:53+00:00,51.3719,-100.0593,11582,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:36:02+00:00,51.2598,-100.2245,11277,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:36:57+00:00,51.171,-100.3541,11582,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:37:24+00:00,51.1272,-100.4177,11277,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:37:49+00:00,51.0865,-100.4766,11582,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:38:24+00:00,51.0302,-100.558,11277,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:38:37+00:00,51.0093,-100.5881,11582,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:38:44+00:00,50.9981,-100.6043,11277,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:39:04+00:00,50.9659,-100.6507,11582,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:39:31+00:00,50.9232,-100.7118,11277,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
